  26      41  186.096301   1.768443   6937.40
  26      42  185.864181   1.822177   6890.70
  27      44  186.153068   1.295844   6732.37
  27      45  186.171859   1.312919   6727.01
  28      46  186.470029   3.509137   6790.08
  28      49  186.431857   3.262083   6817.03
  28      47  186.495753   3.675011   6833.84
  29      48  186.072743   2.176950   6820.62
  30      50  185.243471   1.117524   6512.37
  31      51  184.978620   0.891167   6567.95
  31      53  184.985192   0.902573   6522.26
  31      52  185.038209   0.822548   6630.96
  32      54  184.972579   0.873933   6124.58
  33      55  183.756297   1.097887   6615.71
  33      56  183.802451   1.091027   6544.03
  34      57  182.638593  -0.037616   6710.79
  34      58  182.832338  -0.045417   6695.66
  35      59  173.485450  -6.195337   6826.84
  35   49531  173.707760  -6.192675   6504.25
  35   49523  173.643364  -6.350310   6713.92
  35   49522  173.572883  -6.372404   6658.58
  36      60  171.656336  -5.181695   6942.09
  37      61  173.074384  -1.684940   6889.97
  38      62  173.405054  -0.741704   6982.20
  38      66  173.342648  -0.819346   6905.44
  39      63  172.765642  -0.795745   6947.51
  39      65  172.793797  -0.758163   6934.89
  39      64  172.764036  -0.791191   6993.45
  40      67  172.802016  -0.469972   6902.99
  41      68  172.230791  -0.129326   6857.07
  42      69  171.794058   0.475895   6799.59
  43      70  171.158599   1.387312   6774.16
  44      71  103.580764  82.403082   4829.70
  45      72   43.957738  85.347327   4322.35
  46      73  153.087137  86.317407   5283.39
  47      74   78.604627  86.749158   5241.75
  48      75   97.285139  81.899209   4839.74
  49      76   95.524084  81.559210   4854.89
  50      77   88.265520  80.557091   4894.79
  50      78   86.804930  80.527242   4881.45
  51      79   83.084239  76.311971   4659.84
  52      80   88.022890  78.217022   4837.27
  52      81   88.561341  78.164787   4783.69
  53      82   84.031551  76.812053   4936.70
  54      83   96.458871  80.259221   5036.59
  54      86   95.367625  80.042025   5175.73
  54      87   95.449080  79.807506   5032.26
  54      84   95.700105  79.842257   5060.68
  54      85   95.611012  79.764794   5254.42
  55      88   64.661488  76.461280   5491.30
  56      89   48.226721  77.100587   5580.70
  57      90  144.689674  86.615096   5978.31
  58      91  139.633156  86.765377   5981.33
  59      92   66.138830  84.900023   5968.23
  59      94   67.066820  85.036350   5796.12
  60      93   63.760673  85.238006   5870.15
  61      95  107.366143  79.234939   5541.55
  61      98  106.500105  79.358413   5750.21
  62      96  106.780278  80.062576   5635.29
  62      97  107.256177  79.894977   5707.41
  62     101  108.131631  79.678486   5446.38
  62     100  108.182529  79.675541   5682.86
  62   56524  105.808769  79.736761   6047.46
  62     104  109.192244  79.669524   5719.11
  62     103  108.580609  79.645243   5517.64
  62     102  108.894956  79.658695   5878.36
  62   56531  105.650144  79.680501   6074.16
  62   56528  105.022797  79.976319   6007.84
  62   56525  107.579006  79.817227   6143.73
  62   56523  103.434985  79.861300   6243.72
  62   56527  102.632628  79.869334   5937.46
  62    4825  101.920379  79.912364   6189.21
  62   56530  102.634422  80.108603   6378.12
  62   56529  102.554850  79.888996   6356.88
  62   56526  102.357624  79.874951   6503.93
  62    4824  103.579078  80.227687   6199.06
  62     117  101.002030  80.214492   6079.12
  62    4768  102.470574  80.308604   6382.31
  63      99   97.571031  77.765491   5445.90
  64     105  104.554783  80.326766   5607.99
  65     106   92.921485  80.304548   6001.02
  65     152   93.926325  80.523766   6257.00
  65     160   95.216899  80.555665   6049.82
  65     148   92.407983  80.707832   5923.41
  65     145   93.125126  80.663974   6151.01
  65     139   92.546900  80.658951   6210.55
  65     137   93.134357  80.654485   5992.84
  65     128   92.739290  80.761802   6018.16
  65     126   94.756613  80.754110   6237.75
  65     121   93.186509  80.802153   6072.38
  65     161   96.973444  80.657807   5831.35
  65     138   94.526933  80.829690   5925.39
  65     156   93.262120  80.760133   5789.60
  65     153   92.995807  80.715532   5612.13
  65     144   92.614791  80.828080   5841.74
  65     143   92.884870  80.681214   5592.20
  65     142   92.160703  80.796586   5774.10
  65     141   93.748470  80.840845   5637.46
  65     131   92.608850  80.860679   5806.00
  65     124   92.180390  81.011703   5858.28
  65     158   93.419625  80.830046   6145.20
  65     155   92.057176  80.705971   5996.71
  65     154   91.380131  80.685780   6223.44
  65     150   92.234122  80.745909   6224.69
  65     149   93.496511  80.921844   6155.94
  65     119   92.716773  80.782874   5991.66
  65     125   92.330047  80.716179   6272.58
  65     123   93.133059  80.817890   6467.81
  65     129   93.130396  80.831664   6576.31
  65     122   95.950694  80.904202   6310.41
  65    4769   98.280272  80.708863   5912.27
  65     146   93.180330  80.634555   5356.15
  65     135   91.131313  80.672906   5384.86
  65     133   93.884866  81.184978   6007.25
  65     151   91.004283  80.465130   5887.47
  65     132   93.538537  80.671208   6605.80
  65     157   94.222230  80.855140   6711.03
  65     134   93.270485  80.605410   5093.45
  65     140   92.800313  80.834956   5245.78
  65     136   90.553035  80.535280   5614.84
  65     130   93.274907  81.297226   6291.60
  66     107   94.359183  79.493272   5779.08
  67     108   95.298542  78.830556   5771.89
  68     109   90.999867  78.672198   5766.45
  69     110   95.837367  81.397901   5829.78
  69     127   96.063203  81.214405   5828.90
  70     111  105.362490  82.448967   6094.54
  70     112  105.341645  82.444031   6034.04
  71     113  105.795213  81.530999   5844.63
  71     114  105.819580  81.376646   5791.45
  71    4767  105.549306  81.634847   6035.72
  72     115  109.475140  81.481943   6025.56
  72     116  109.760270  81.559359   6031.75
  73     118   99.776617  81.002248   6115.71
  74     120   96.420628  81.093451   5453.60
  75     147   88.192249  80.941688   6095.20
  75     162   86.551309  80.785787   5839.82
  76     159  100.127731  80.392635   5679.44
  77     163   89.067734  79.801724   5971.66
  77     164   89.077194  79.805004   6044.63
  78     165   80.850204  79.225663   6098.25
  79     166   24.091813  84.886725   5711.54
  80     167   30.321240  84.261120   5699.38
  81     168   20.121523  85.178767   5697.34
  82     169   33.469480  83.644097   5782.59
  82     177   34.071581  83.535919   5480.42
  82     174   33.274090  83.955000   5427.76
  82     176   32.217638  83.694350   5672.90
  82     173   32.885577  83.750728   5829.04
  82     172   34.093023  83.627055   5749.09
  82     171   33.817018  83.830034   5599.40
  82     175   33.207209  83.620610   5942.55
  82     170   35.029897  83.626770   5981.42
  83     178   42.051177  82.897446   5741.88
  83     181   42.117466  82.868210   5801.42
  83     180   41.078097  83.073316   5843.64
  83     179   39.790006  82.950660   5837.17
  84     182   44.666726  82.549056   5910.99
  84     198   45.862808  82.488211   5974.33
  84     225   47.948136  82.551543   5773.67
  84     206   48.411874  82.228504   5472.00
  84     220   49.964567  82.624129   5524.50
  84     218   49.393991  82.589654   5791.43
  84     213   49.480911  82.645250   5832.27
  84     209   49.385234  82.602948   5823.13
  84     204   48.681746  82.400338   5856.55
  84     219   49.322162  82.626568   5997.15
  84     211   49.538343  82.787427   5915.68
  84     205   48.809703  82.672844   5974.46
  84     207   49.359950  82.704267   5274.61
  84     222   51.919214  82.698368   5857.21
  84     212   52.219019  82.627857   5704.16
  84     201   51.326151  82.569699   5780.91
  84     215   50.061829  82.615678   6174.06
  84     199   50.207906  82.263479   5993.06
  84     217   50.954940  82.734380   6189.25
  84     203   49.275807  82.609210   6341.40
  84    4794   53.971868  82.856929   6095.35
  84     221   51.684748  82.407050   5917.31
  84     224   51.340981  82.319547   5888.49
  84     208   54.538935  82.685507   6056.36
  84     202   55.304326  82.638371   6125.67
  84     226   52.601057  82.254343   6087.98
  84    4795   51.509916  82.315378   6334.12
  85     183   17.953269  82.005487   5514.84
  85     231   16.919375  81.870029   5779.75
  86     184   27.976422  83.141783   5749.61
  86     187   28.462730  83.089238   5788.93
  86     186   28.515035  83.160870   5732.91
  86     185   27.036024  83.249066   5789.89
  87     188   16.098921  82.527733   5766.12
  87     230   17.690373  82.763311   5597.54
  87     229   15.009293  82.819152   5675.81
  87     189   16.843841  82.539748   5685.50
  88     190   35.035323  79.610844   5532.25
  89     191   40.146585  80.028410   5657.13
  90     192   35.394579  82.541988   5756.09
  91     193   41.098379  81.858562   5906.85
  92     194   45.424132  81.780069   5801.69
  93     195   37.978392  80.739316   5756.86
  94     196   60.864803  84.354687   5980.94
  94     197   60.962490  84.352061   5952.46
  95     200   51.927120  83.181507   5551.98
  96     210   56.582446  82.369917   5956.87
  96     255   58.160628  82.429966   5617.29
  96     214   57.025021  82.462088   5783.07
  96    4793   56.261814  82.335770   5983.12
  96     223   56.973540  82.425519   5528.08
  97     216   54.918594  83.044233   5730.37
  98     227   48.647693  84.315943   5851.95
  99     228   29.299982  83.853059   5711.04
 100     232   45.084358  81.068567   5859.37
 101     233   29.910875  81.101013   5775.88
 101     236   30.049403  81.186482   5520.25
 101     235   29.993070  81.150421   5770.50
 101     234   30.156072  81.030683   5815.54
 101     237   31.011148  81.035985   6142.08
 101    4786   31.371720  81.267064   6273.73
 102     238   30.774074  80.693958   5878.95
 103     239   61.286426  82.000912   5920.00
 103     257   60.522445  81.914408   5713.39
 103     256   60.996396  81.728191   5713.34
 103     250   60.543785  81.724158   6073.63
 104     240   48.967836  78.624854   5716.82
 104     242   48.763518  78.654540   5506.33
 104     241   48.778621  78.600250   5699.76
 105     243   47.335052  78.949283   5843.91
 106     244   51.163110  77.798593   5768.68
 106     245   51.507392  77.673996   5630.64
 107     246   52.579343  77.298785   5642.13
 108     247   51.960500  76.409026   5649.88
 109     248   62.675493  81.107765   5972.65
 109     252   61.768376  80.903976   5802.77
 109     251   61.654973  81.103177   5831.50
 109     249   63.049165  81.197507   5957.21
 110     253   59.553146  80.844594   5818.77
 111     254   67.572842  81.260625   5808.05
 112     258   58.210700  80.330521   5743.60
 113     259   67.632626  80.086843   5868.83
 113     260   66.742146  80.241096   5795.79
 113     263   68.742696  80.087625   6038.67
 113     262   68.633410  80.086870   6060.91
 113     261   68.581255  80.065023   5936.19
 113    4848   69.116612  80.019757   6382.61
 114     264   74.139418  79.313886   5688.78
 114     265   73.165290  79.440409   5851.11
 115     266   65.701265  78.603177   5819.29
 115     268   65.305714  78.538941   5729.41
 115     267   65.628411  78.480109   5633.40
 115     269   66.077765  78.559765   5939.43
 116     270   72.162135  80.375966   5711.11
 116     271   73.886471  80.460522   5792.98
 117     272   50.087520  80.790270   5825.44
 118     273   99.743247  70.094517   4616.41
 118     274  100.339554  70.108051   4604.10
 119     275  101.370766  72.106173   4839.30
 120     276  102.951695  76.647331   5179.23
 121     277   93.040242  76.388682   5269.93
 122     278   93.086482  75.731904   5241.02
 123     279   82.352830  76.718189   5187.22
 124     280   81.594135  77.151181   5299.05
 125     281   87.255105  73.476409   5136.68
 125     282   87.083802  73.534438   5150.83
 126     283   89.319453  71.833099   5074.15
 127     284   86.645411  73.064256   5403.94
 128     285   97.049625  68.090881   4667.55
 129     286   95.612342  69.402202   4841.64
 129     289   94.839310  69.681483   4840.44
 129     288   95.728842  69.435678   4907.82
 129     287   96.051258  69.352868   4878.34
 129     291   94.955703  69.752624   5176.06
 129     292   94.763137  69.304990   5204.74
 129     294   94.252820  69.552822   5191.10
 130     290   98.927913  66.594094   4658.17
 131     293   93.526875  70.158919   5012.48
 131     296   92.813838  70.198997   5331.35
 131     295   92.734641  70.087760   5283.65
 132     297   97.099864  69.362725   5284.95
 132     298   97.294407  69.575462   5298.35
 133     299   87.674177  70.578516   5381.49
 133     301   87.524594  70.691477   5352.20
 134     300   86.460081  70.391899   5392.55
 135     302   84.719413  70.883414   5494.55
 135     303   84.752723  70.921637   5563.29
 136     304   62.512707  69.057623   4828.21
 137     305   65.483455  69.037437   4935.78
 137     309   65.694261  69.322333   4945.61
 137     308   65.636296  69.367372   4941.14
 137     306   65.094115  68.981603   4897.95
 137     314   65.909668  69.193054   5275.31
 137     313   65.075631  69.264633   5183.19
 137     307   65.695521  69.353654   5151.66
 137     312   66.165738  69.354942   4948.98
 137     310   65.727113  69.096596   5328.39
 137     311   65.674782  69.587951   5308.30
 137     315   66.681687  69.529119   5174.85
 138     316   69.548745  70.944103   5132.13
 138     318   69.365050  70.943109   5137.75
 138     317   69.700901  70.880552   5133.19
 139     319   74.534087  75.583169   5486.13
 140     320   73.124299  75.410904   5508.25
 140     369   73.017012  75.360908   5723.80
 140     368   73.045126  75.357318   5603.76
 140     433   72.136872  75.139010   5784.11
 140     372   72.908888  75.568472   5896.49
 140     430   72.070477  74.845766   5681.83
 140     429   72.075583  74.925218   5826.50
 140     427   73.106723  74.939807   5665.45
 140     426   72.064216  74.853450   5737.26
 140     424   72.171792  74.886179   5762.46
 140     428   72.216530  75.064239   5995.22
 140     425   72.378063  74.777835   5738.81
 141     321   68.038224  76.001807   5502.19
 141     411   67.973851  76.006246   5413.88
 141     409   68.632134  75.997422   5475.06
 141     403   67.839999  75.837696   5483.84
 141     413   68.483244  76.132304   5833.61
 141     406   68.428278  75.957550   5762.45
 141     402   68.169731  76.137429   5640.07
 141     400   67.539498  75.824161   5735.45
 141     394   68.851929  76.052837   5775.28
 141     383   69.166487  75.924449   5640.17
 141     382   68.639523  76.074291   5706.01
 141     414   68.877718  75.724883   5764.38
 141     393   69.807958  76.161430   5589.57
 141     386   69.760121  76.137036   5636.11
 141     407   68.211477  76.014680   5853.12
 141     380   69.004744  76.025344   5869.74
 141     419   68.051810  76.013128   5938.76
 141     410   69.518988  76.228469   6021.13
 141     408   68.279459  76.315685   6020.44
 141     401   67.913243  76.345040   5980.28
 141     395   68.612244  76.186073   5931.93
 141     391   69.342158  76.030289   6109.98
 141     384   67.566292  76.062339   5987.09
 141     381   69.675342  76.149559   5999.22
 141     404   69.001924  75.685247   5914.62
 141     412   70.156475  76.102602   5645.00
 141     396   70.017549  76.207875   5827.87
 141     417   70.362284  76.254041   5857.00
 141     387   70.539918  76.181635   5712.33
 141     385   70.950634  76.115102   5807.75
 141     405   69.699987  76.259777   6158.06
 141     422   69.598706  76.489730   5810.13
 141     421   69.899689  76.508266   5904.00
 141     399   69.776737  76.360921   5981.34
 141     398   70.401234  76.180079   6125.28
 141     388   69.552292  76.012187   6340.73
 141     392   67.567724  76.362677   6248.23
 141     416   69.062107  76.074529   6425.56
 141     389   70.239847  76.534716   6085.91
 141     415   70.062508  76.451404   6408.17
 141     397   70.043758  76.597140   6244.75
 142     322   68.423735  74.818087   5537.95
 142     440   68.342360  74.530699   5793.56
 142     438   68.645540  74.568626   5775.80
 142     439   68.536718  74.600121   5899.92
 143     323   75.783352  73.800940   5256.00
 144     324   73.968383  72.767177   5232.77
 144     326   73.945722  72.782443   5231.38
 144     325   73.960803  72.866981   5285.37
 145     327   73.160400  71.983699   5168.56
 146     328   73.820982  73.755382   5324.67
 146     329   74.198217  73.700644   5280.92
 147     330   65.297124  74.627742   5539.03
 147     373   65.016823  74.747279   5548.25
 148     331   55.286314  74.191597   5566.87
 148     334   55.155034  74.113083   5460.02
 148     333   55.228822  74.194335   5377.85
 148     332   55.315268  74.141997   5561.59
 149     335   54.564573  74.533714   5585.55
 149   35332   54.896182  74.737346   5476.89
 149   35534   53.579553  74.349571   5741.76
 150     336   63.158099  73.738949   5536.76
 150     443   63.673766  73.676544   5870.81
 150     444   63.565748  73.785925   5900.30
 151     337   62.502978  70.498498   5402.87
 152     338   66.261163  73.930407   5565.05
 152     339   65.211952  73.858240   5535.01
 153     340   63.568772  72.405400   5545.42
 153   35560   63.381872  72.136989   5844.15
 153   35545   62.495902  72.322662   5665.64
 153   35544   62.652621  72.268706   5761.06
 154     341   60.129280  72.219265   5488.51
 155     342   64.976751  71.575651   5564.28
 156     343   73.021040  67.438072   4860.58
 157     344   79.105294  68.113468   4962.03
 157     345   78.587691  68.113783   4967.67
 158     346   70.903786  67.997097   4921.73
 159     347   69.051938  68.931302   5035.22
 160     348   69.837917  63.764049   4873.43
 161     349   77.111852  68.867055   5223.36
 162     350   74.609790  68.965363   5364.97
 162     351   74.527297  68.954634   5317.07
 163     352   80.989254  70.756385   5509.30
 163     456   81.323080  71.037788   5748.38
 163     353   80.971948  70.765691   5525.50
 164     354   73.665261  69.759723   5580.43
 165     355   72.390604  68.531078   5343.63
 166     356   68.536838  67.465329   5301.47
 167     357   83.161775  77.637211   5667.92
 168     358   98.862766  75.454228   6116.32
 169     359   86.057963  77.019587   5939.19
 170     360   83.707190  78.463791   5764.77
 171     361   90.179714  70.679430   5855.76
 172     362   82.207839  70.834931   5733.81
 173     363   96.266784  72.901395   5936.26
 174     364   94.481253  74.180078   5959.45
 174     365   94.469131  74.194922   5987.28
 175     366   76.171568  76.109789   5580.95
 175     367   76.676265  75.863557   5636.98
 176     370   74.601192  76.248324   5678.34
 177     371   71.112169  74.571376   5650.39
 177     446   70.905448  74.669988   5815.69
 177     431   70.479908  74.843988   5786.88
 178     374   60.758335  75.977838   5927.98
 179     375   70.137471  73.444513   5792.13
 180     376   75.949935  77.073852   6006.22
 181     377   70.489696  77.120290   5881.00
 181     378   69.616572  77.139567   5867.33
 181     420   71.190148  77.285024   5890.03
 182     379   72.092221  76.815343   5824.07
 183     390   69.675006  76.387437   5232.54
 184     418   67.174394  76.818018   5791.10
 185     423   79.033653  75.352877   5891.66
 186     432   77.441713  75.089855   5891.96
 187     434   62.264300  77.612513   5749.43
 188     435   64.587268  77.544428   5910.03
 189     436   65.190614  75.766350   5725.81
 190     437   66.344382  75.094588   5741.84
 191     441   62.729604  74.746597   5844.28
 191     447   62.024360  74.560541   5826.70
 191     442   61.353296  74.639988   5822.92
 191     448   61.476428  74.913164   5988.25
 192     445   63.562144  73.191643   5727.17
 193     449   76.241522  70.694363   5769.77
 193     451   76.186666  70.762972   5742.17
 193     450   76.517723  70.539096   5878.73
 194     452   73.899628  70.831698   5901.55
 194     454   73.656347  70.586540   6023.23
 194     453   73.739969  70.969856   6090.53
 195     455   72.672385  72.794490   5878.91
 196     457   71.323672  70.721337   5774.22
 196     460   71.113825  70.704090   5784.16
 196     459   71.065781  70.724355   5832.58
 196     458   71.075408  70.700463   5805.24
 196     469   71.724147  70.689899   5947.78
 197     461   66.650009  71.235593   5796.62
 198     462   69.764491  72.353956   6006.27
 198     466   70.311410  72.547138   5962.42
 198     465   69.114144  72.110958   6025.51
 199     463   71.633337  71.868174   5822.62
 199     468   71.810216  71.826689   5862.51
 200     464   70.155921  72.056680   6030.77
 201     467   68.028815  72.443178   5760.17
 201     470   67.113173  72.322168   5789.03
 202     471   68.607201  70.520361   6177.08
 203     472   66.950512  70.906761   5974.20
 203     486   66.532495  70.632844   5900.75
 203     491   67.059444  70.410624   5757.52
 203     487   67.320099  70.464655   6057.86
 203     484   66.170692  70.573630   6017.08
 203     482   66.683176  70.563310   6125.36
 203     477   66.109405  70.439714   6130.06
 203     475   66.191157  70.637983   5935.75
 203     474   66.611881  70.546775   6148.91
 203     476   67.101852  70.365441   5710.77
 203     479   66.951282  70.480362   6273.83
 203     473   65.592279  70.514917   5880.84
 203     494   66.255918  70.484918   6335.58
 203     478   65.333495  70.294009   5936.18
 203   22827   66.830884  70.397640   6570.68
 203   22814   67.611356  70.585384   6598.53
 203     493   65.238529  70.270992   5694.57
 203     490   64.940189  70.470154   5818.99
 203     489   65.120350  70.397957   6161.27
 203     485   64.979275  70.623468   5905.88
 203     480   65.073781  70.456048   6150.77
 203   22824   64.702402  70.169226   6279.33
 203     483   64.907413  70.250581   5484.53
 203     481   64.832487  70.206629   5551.33
 203     488   64.276569  70.569678   5987.40
 203     492   65.128383  70.822086   5551.77
 203   22825   64.440167  69.914969   6288.81
 203   22826   64.849295  69.720077   6272.21
 204     495   81.073741  74.237302   6029.10
 205     496   75.485303  73.399595   5938.55
 206     497   74.452201  73.285493   6038.37
 207     498   75.885830  71.531344   6106.35
 208     499   65.386179  72.828329   5722.59
 209     500   68.597650  70.801087   5789.97
 209     501   69.213360  70.865321   5795.03
 210     502   68.240662  70.018041   5811.47
 211     503    7.572903  -5.014844   3708.83
 212     504    6.498922  -5.368210   3802.95
 213     505    2.138746   4.499762   4463.29
 214     506    1.804838   0.696770   4831.65
 215     507    3.643992   0.932901   4786.82
 216     508    5.567561   2.351071   4672.57
 217     509    8.364500   1.981270   4634.88
 218     510    6.219577   1.319484   4805.10
 219     511   20.547052  -7.075429   4205.27
 219   55681   20.168701  -6.975422   4196.67
 219     512   20.557659  -7.061711   4187.67
 219   55684   20.016212  -6.895751   4084.26
 219   55683   19.796543  -6.918882   4169.33
 219   55682   20.252663  -6.710429   4034.72
 219   55680   19.955754  -7.272546   4106.20
 219   55679   19.756170  -6.956531   4318.11
 219   55678   19.933701  -6.862976   4188.16
 219     515   19.829906  -6.792845   4172.58
 219   50012   20.608614  -6.544583   3695.96
 219   50011   20.565950  -6.451257   3669.69
 220     513   21.225436  -5.189499   4018.63
 220     564   21.141149  -5.444984   4100.10
 220     559   20.986878  -5.391186   4217.56
 220     561   21.236844  -5.712985   4304.47
 220     560   20.945669  -5.757171   4242.55
 220     558   21.034280  -5.668625   4250.97
 220     556   21.073341  -5.669964   4294.89
 220     562   21.104547  -5.583472   4416.26
 220     557   20.922313  -5.519878   4463.48
 220     563   21.063816  -6.101855   4274.58
 220   35666   20.708434  -5.763425   4471.81
 220     565   21.207139  -5.639744   4746.83
 221     514   20.043058  -4.215546   4172.42
 222     516   19.514792  -4.048357   4226.86
 223     517   20.585168   0.342228   4042.54
 224     518   20.500036  -0.520831   4028.57
 225     519   19.145203  -6.306433   4356.27
 225     520   19.303003  -6.264370   4278.92
 225   55677   19.042319  -6.713861   4485.00
 225     555   19.022296  -6.086928   4661.86
 225   55676   18.960168  -6.745647   4455.00
 225   55687   18.645001  -6.501642   4772.65
 226     521   18.005095  -5.027437   4368.68
 226     547   17.862811  -5.193244   4211.94
 226     522   17.881080  -4.937711   4442.89
 227     523   16.990528  -3.962576   4326.41
 228     524   19.072849  -3.798398   4284.16
 228     525   18.985786  -3.673953   4281.84
 229     526   17.177964  -6.762799   4461.79
 229   55688   17.207483  -6.569728   4334.94
 230     527   17.738984  -5.685819   4468.86
 230     550   17.573323  -5.669062   4366.03
 230     548   17.699581  -5.655247   4203.51
 230     541   17.620171  -5.608394   4321.63
 230     537   17.946072  -5.700346   4355.04
 230     590   17.518579  -5.456138   4596.94
 230     589   17.527226  -5.472140   4615.08
 230     553   17.550365  -5.524353   4439.70
 230     552   17.665836  -5.654066   4720.56
 230     545   17.706038  -5.549867   4709.88
 230     544   17.784274  -5.725903   4499.30
 230     543   17.650846  -5.590422   4536.35
 230     540   17.851475  -5.740105   4762.34
 230     539   17.816484  -5.676564   4494.07
 230     534   17.787771  -5.791623   4709.44
 230     533   17.917130  -6.002368   4398.90
 230     530   17.532621  -5.418640   4756.85
 230     528   17.589829  -5.358750   4759.00
 230     542   17.504815  -5.713566   4789.13
 230     535   17.998742  -5.912977   4805.66
 230     529   17.959227  -5.712183   4770.30
 230     531   17.428066  -5.459991   3976.90
 230     551   18.136415  -5.917444   4493.68
 230     532   17.674876  -5.263544   5002.86
 230     549   18.046251  -6.048700   4802.01
 230     584   17.229798  -5.975046   4684.82
 230     536   17.619135  -5.742037   3853.18
 231     538   18.457002  -6.013212   4006.07
 232     546   16.546305  -5.686386   4912.14
 233     554   19.703145  -5.469804   4166.55
 233   35665   19.725100  -5.334059   4329.80
 233     587   19.547403  -5.373081   4300.02
 233   35667   19.985564  -5.416154   4484.77
 234     566   17.744811  -2.533981   4520.41
 235     567   19.090325  -3.187464   4332.82
 236     568   18.807521  -1.501074   4399.02
 237     569   18.556359  -2.351254   4483.71
 238     570   13.263508   3.024846   4083.26
 239     571   16.873675   3.964063   4112.71
 240     572   16.537868   7.655357   4011.34
 241     573   15.629272   5.738415   4170.73
 241     577   15.491638   5.717357   4084.88
 242     574   15.761859   6.189354   4149.13
 243     575   13.788425   0.927445   4308.84
 244     576   15.348641   4.914443   4157.73
 245     578   20.416200   1.367765   4018.37
 246     579   21.840009   1.556769   4182.92
 247     580   12.740360  -0.067098   4601.77
 247     581   12.786639  -0.021599   4595.06
 248     582   13.837560  -3.454950   4927.99
 249     583   16.968635  -5.132950   4333.58
 250     585   15.726524  -4.038482   4387.50
 251     586   17.377595  -3.320720   4616.59
 252     588   17.930292  -3.072509   4589.24
 253     591   16.446187  -4.528217   4740.67
 254     592   15.448690  -4.187456   4821.34
 255     593   15.959291  -3.158816   4968.57
 256     594   12.508744   0.653142   4809.36
 256     595   12.563104   0.544339   4775.40
 257     596    6.623078  17.722222   3960.36
 258     597   12.516025  18.322574   3871.44
 259     598   10.722907  18.464474   3995.99
 260     599   10.952405  16.749930   4249.39
 260     600   11.048828  16.753166   4218.23
 261     601   10.829308  20.369515   4228.60
 262     602    9.864359  20.199100   4263.80
 263     603    4.133155  13.474166   4618.31
 264     604    3.367839  17.033361   4703.68
 265     605   13.803187   9.829533   3898.45
 265     606   13.822295   9.856126   3913.04
 266     607   15.130761   9.080015   3936.32
 267     608   16.644510   9.740360   3935.16
 268     609   16.571315   8.940614   3962.46
 269     610   17.002334   9.166116   3910.89
 270     611   16.543798  11.356755   3882.99
 270     615   16.529007  11.331210   3774.98
 270     614   16.627170  11.282141   3849.94
 270     613   16.382187  11.046166   3795.89
 270     612   16.540461  11.481604   3951.53
